58,17,2024-11-29,2024-12-29,19.00,paid
59,17,2024-12-29,2025-01-29,19.00,paid
60,17,2025-01-29,2025-02-28,19.00,paid
61,17,2025-02-28,2025-03-28,19.00,paid
62,17,2025-03-28,2025-04-28,19.00,paid
63,17,2025-04-28,2025-05-28,19.00,paid
64,17,2025-05-28,2025-06-28,19.00,paid
65,17,2025-06-28,2025-07-28,19.00,paid
66,17,2025-07-28,2025-08-28,19.00,paid
67,17,2025-08-28,2025-09-28,19.00,paid
68,17,2025-09-28,2025-10-28,19.00,paid
69,17,2025-10-28,2025-11-28,19.00,paid
70,17,2025-11-28,2025-12-28,19.00,paid
71,18,2023-06-23,2023-07-23,99.00,paid
72,18,2023-07-23,2023-08-23,99.00,paid
73,18,2023-08-23,2023-09-23,99.00,paid
74,18,2023-09-23,2023-10-23,99.00,paid
75,18,2023-10-23,2023-11-23,99.00,paid
76,18,2023-11-23,2023-12-23,99.00,paid
77,18,2023-12-23,2024-01-23,99.00,paid
78,18,2024-01-23,2024-02-23,99.00,paid
79,18,2024-02-23,2024-03-23,99.00,paid
80,18,2024-03-23,2024-04-23,99.00,paid
81,18,2024-04-23,2024-05-23,99.00,paid
82,18,2024-05-23,2024-06-23,99.00,paid
83,18,2024-06-23,2024-07-23,99.00,paid
84,18,2024-07-23,2024-08-23,99.00,paid
85,18,2024-08-23,2024-09-23,99.00,paid
86,18,2024-09-23,2024-10-23,99.00,paid
87,18,2024-10-23,2024-11-23,99.00,paid
88,18,2024-11-23,2024-12-23,99.00,paid
89,18,2024-12-23,2025-01-23,99.00,paid
90,18,2025-01-23,2025-02-23,99.00,paid
91,18,2025-02-23,2025-03-23,99.00,paid
92,18,2025-03-23,2025-04-23,99.00,paid
93,18,2025-04-23,2025-05-23,99.00,paid
94,18,2025-05-23,2025-06-23,99.00,paid
95,18,2025-06-23,2025-07-23,99.00,paid
96,18,2025-07-23,2025-08-23,99.00,paid
97,18,2025-08-23,2025-09-23,99.00,paid
98,18,2025-09-23,2025-10-23,99.00,paid
99,18,2025-10-23,2025-11-23,99.00,paid
100,18,2025-11-23,2025-12-23,99.00,paid
101,20,2023-11-21,2024-11-21,490.00,paid
102,20,2024-11-21,2025-11-21,490.00,paid
103,21,2023-09-17,2023-10-17,99.00,paid
104,21,2023-10-17,2023-11-17,99.00,paid
105,21,2023-11-17,2023-12-17,99.00,paid
106,21,2023-12-17,2024-01-17,99.00,paid
107,21,2024-01-17,2024-02-17,99.00,paid
108,21,2024-02-17,2024-03-17,99.00,paid
109,21,2024-03-17,2024-04-17,99.00,paid
110,21,2024-04-17,2024-05-17,99.00,paid
111,21,2024-05-17,2024-06-17,99.00,paid
112,21,2024-06-17,2024-07-17,99.00,paid
113,21,2024-07-17,2024-08-17,99.00,paid
114,21,2024-08-17,2024-09-17,99.00,paid
115,21,2024-09-17,2024-10-17,99.00,paid
116,21,2024-10-17,2024-11-17,99.00,paid
117,21,2024-11-17,2024-12-17,99.00,paid
118,21,2024-12-17,2025-01-17,99.00,paid
119,21,2025-01-17,2025-02-17,99.00,paid
120,21,2025-02-17,2025-03-17,99.00,paid
121,21,2025-03-17,2025-04-17,99.00,paid
122,21,2025-04-17,2025-05-17,99.00,paid
123,21,2025-05-17,2025-06-17,99.00,paid
124,21,2025-06-17,2025-07-17,99.00,paid
125,21,2025-07-17,2025-08-17,99.00,paid
126,21,2025-08-17,2025-09-17,99.00,paid
127,21,2025-09-17,2025-10-17,99.00,paid
128,21,2025-10-17,2025-11-17,99.00,paid
129,21,2025-11-17,2025-12-17,99.00,paid
130,22,2023-03-27,2024-03-27,190.00,paid
131,22,2024-03-27,2025-03-27,190.00,paid
132,24,2023-03-12,2023-04-12,19.00,paid
133,24,2023-04-12,2023-05-12,19.00,paid
134,24,2023-05-12,2023-06-12,19.00,paid
135,24,2023-06-12,2023-07-12,19.00,paid
136,24,2023-07-12,2023-08-12,19.00,paid
137,24,2023-08-12,2023-09-12,19.00,paid
138,24,2023-09-12,2023-10-12,19.00,paid
139,24,2023-10-12,2023-11-12,19.00,paid
140,24,2023-11-12,2023-12-12,19.00,paid
141,24,2023-12-12,2024-01-12,19.00,paid
142,24,2024-01-12,2024-02-12,19.00,paid
143,24,2024-02-12,2024-03-12,19.00,paid
144,24,2024-03-12,2024-04-12,19.00,paid
145,24,2024-04-12,2024-05-12,19.00,paid
146,24,2024-05-12,2024-06-12,19.00,paid
147,24,2024-06-12,2024-07-12,19.00,paid
148,24,2024-07-12,2024-08-12,19.00,paid
149,24,2024-08-12,2024-09-12,19.00,paid
150,24,2024-09-12,2024-10-12,19.00,paid
151,24,2024-10-12,2024-11-12,19.00,paid
152,26,2023-10-14,2023-11-14,19.00,paid
153,26,2023-11-14,2023-12-14,19.00,paid
154,26,2023-12-14,2024-01-14,19.00,paid
155,26,2024-01-14,2024-02-14,19.00,paid
156,26,2024-02-14,2024-03-14,19.00,paid
157,26,2024-03-14,2024-04-14,19.00,paid
158,26,2024-04-14,2024-05-14,19.00,paid
159,26,2024-05-14,2024-06-14,19.00,paid
160,26,2024-06-14,2024-07-14,19.00,paid
161,26,2024-07-14,2024-08-14,19.00,paid
162,27,2023-11-16,2023-12-16,49.00,paid
163,27,2023-12-16,2024-01-16,49.00,paid
164,27,2024-01-16,2024-02-16,49.00,paid
165,27,2024-02-16,2024-03-16,49.00,paid
166,27,2024-03-16,2024-04-16,49.00,paid
167,27,2024-04-16,2024-05-16,49.00,paid
168,27,2024-05-16,2024-06-16,49.00,paid
169,27,2024-06-16,2024-07-16,49.00,paid
170,27,2024-07-16,2024-08-16,49.00,paid
171,27,2024-08-16,2024-09-16,49.00,paid
172,27,2024-09-16,2024-10-16,49.00,paid
173,27,2024-10-16,2024-11-16,49.00,paid
174,27,2024-11-16,2024-12-16,49.00,paid
175,27,2024-12-16,2025-01-16,49.00,paid
176,27,2025-01-16,2025-02-16,49.00,paid
177,27,2025-02-16,2025-03-16,49.00,paid
178,27,2025-03-16,2025-04-16,49.00,paid
179,27,2025-04-16,2025-05-16,49.00,paid
180,27,2025-05-16,2025-06-16,49.00,paid
181,27,2025-06-16,2025-07-16,49.00,paid
182,27,2025-07-16,2025-08-16,49.00,paid
183,27,2025-08-16,2025-09-16,49.00,paid
184,27,2025-09-16,2025-10-16,49.00,paid
185,27,2025-10-16,2025-11-16,49.00,paid
186,27,2025-11-16,2025-12-16,49.00,paid
187,28,2023-07-21,2023-08-21,19.00,paid
188,28,2023-08-21,2023-09-21,19.00,paid
189,28,2023-09-21,2023-10-21,19.00,paid
190,28,2023-10-21,2023-11-21,19.00,paid
191,28,2023-11-21,2023-12-21,19.00,paid
192,28,2023-12-21,2024-01-21,19.00,paid
193,28,2024-01-21,2024-02-21,19.00,paid
194,28,2024-02-21,2024-03-21,19.00,paid
195,28,2024-03-21,2024-04-21,19.00,paid
196,28,2024-04-21,2024-05-21,19.00,paid
197,41,2023-08-29,2023-09-29,19.00,paid
198,41,2023-09-29,2023-10-29,19.00,paid
199,41,2023-10-29,2023-11-29,19.00,paid
200,41,2023-11-29,2023-12-29,19.00,paid
201,41,2023-12-29,2024-01-29,19.00,paid
202,41,2024-01-29,2024-02-29,19.00,paid
203,41,2024-02-29,2024-03-29,19.00,paid
204,41,2024-03-29,2024-04-29,19.00,paid
205,41,2024-04-29,2024-05-29,19.00,paid
206,41,2024-05-29,2024-06-29,19.00,paid
207,41,2024-06-29,2024-07-29,19.00,paid
208,41,2024-07-29,2024-08-29,19.00,paid
209,41,2024-08-29,2024-09-29,19.00,paid
210,41,2024-09-29,2024-10-29,19.00,paid
211,41,2024-10-29,2024-11-29,19.00,paid
212,41,2024-11-29,2024-12-29,19.00,paid
213,41,2024-12-29,2025-01-29,19.00,paid
214,41,2025-01-29,2025-02-28,19.00,paid
215,41,2025-02-28,2025-03-28,19.00,paid
216,41,2025-03-28,2025-04-28,19.00,paid
217,41,2025-04-28,2025-05-28,19.00,paid
218,41,2025-05-28,2025-06-28,19.00,paid
219,41,2025-06-28,2025-07-28,19.00,paid
220,41,2025-07-28,2025-08-28,19.00,paid
221,41,2025-08-28,2025-09-28,19.00,paid
222,41,2025-09-28,2025-10-28,19.00,paid
223,41,2025-10-28,2025-11-28,19.00,paid
224,41,2025-11-28,2025-12-28,19.00,paid
225,44,2023-02-01,2024-02-01,490.00,paid
226,44,2024-02-01,2025-02-01,490.00,paid
227,45,2023-01-29,2023-02-28,99.00,paid
228,45,2023-02-28,2023-03-28,99.00,paid
229,45,2023-03-28,2023-04-28,99.00,paid
230,45,2023-04-28,2023-05-28,99.00,paid
231,45,2023-05-28,2023-06-28,99.00,paid
232,45,2023-06-28,2023-07-28,99.00,paid
233,45,2023-07-28,2023-08-28,99.00,paid
234,45,2023-08-28,2023-09-28,99.00,paid
235,45,2023-09-28,2023-10-28,99.00,paid
236,45,2023-10-28,2023-11-28,99.00,paid
237,45,2023-11-28,2023-12-28,99.00,paid
238,45,2023-12-28,2024-01-28,99.00,paid
239,45,2024-01-28,2024-02-28,99.00,paid
240,45,2024-02-28,2024-03-28,99.00,paid
241,45,2024-03-28,2024-04-28,99.00,paid
242,45,2024-04-28,2024-05-28,99.00,paid
243,45,2024-05-28,2024-06-28,99.00,paid
244,45,2024-06-28,2024-07-28,99.00,paid
245,45,2024-07-28,2024-08-28,99.00,paid
246,45,2024-08-28,2024-09-28,99.00,paid
247,45,2024-09-28,2024-10-28,99.00,paid
248,45,2024-10-28,2024-11-28,99.00,paid
249,45,2024-11-28,2024-12-28,99.00,paid
250,45,2024-12-28,2025-01-28,99.00,paid
251,45,2025-01-28,2025-02-28,99.00,paid
252,45,2025-02-28,2025-03-28,99.00,paid
253,45,2025-03-28,2025-04-28,99.00,paid
254,45,2025-04-28,2025-05-28,99.00,paid
255,45,2025-05-28,2025-06-28,99.00,paid
256,45,2025-06-28,2025-07-28,99.00,paid
257,45,2025-07-28,2025-08-28,99.00,paid
258,45,2025-08-28,2025-09-28,99.00,paid
259,45,2025-09-28,2025-10-28,99.00,paid
260,45,2025-10-28,2025-11-28,99.00,paid
261,45,2025-11-28,2025-12-28,99.00,paid
262,51,2023-06-09,2024-06-09,490.00,paid
263,51,2024-06-09,2025-06-09,490.00,paid
264,55,2023-10-17,2024-10-17,490.00,paid
265,55,2024-10-17,2025-10-17,490.00,paid
266,57,2023-08-22,2023-09-22,19.00,paid
267,57,2023-09-22,2023-10-22,19.00,paid
268,57,2023-10-22,2023-11-22,19.00,paid
269,57,2023-11-22,2023-12-22,19.00,paid
270,57,2023-12-22,2024-01-22,19.00,paid
271,57,2024-01-22,2024-02-22,19.00,paid
272,57,2024-02-22,2024-03-22,19.00,paid
273,57,2024-03-22,2024-04-22,19.00,paid
274,57,2024-04-22,2024-05-22,19.00,paid
275,57,2024-05-22,2024-06-22,19.00,paid
276,57,2024-06-22,2024-07-22,19.00,paid
277,57,2024-07-22,2024-08-22,19.00,paid
278,57,2024-08-22,2024-09-22,19.00,paid
279,57,2024-09-22,2024-10-22,19.00,paid
280,57,2024-10-22,2024-11-22,19.00,paid
281,57,2024-11-22,2024-12-22,19.00,paid
282,57,2024-12-22,2025-01-22,19.00,paid
283,57,2025-01-22,2025-02-22,19.00,paid
284,57,2025-02-22,2025-03-22,19.00,paid
285,57,2025-03-22,2025-04-22,19.00,paid
286,59,2023-09-28,2023-10-28,19.00,paid
287,59,2023-10-28,2023-11-28,19.00,paid
288,59,2023-11-28,2023-12-28,19.00,paid
289,59,2023-12-28,2024-01-28,19.00,paid
290,59,2024-01-28,2024-02-28,19.00,paid
291,59,2024-02-28,2024-03-28,19.00,paid
292,59,2024-03-28,2024-04-28,19.00,paid
293,59,2024-04-28,2024-05-28,19.00,paid
294,59,2024-05-28,2024-06-28,19.00,paid
295,59,2024-06-28,2024-07-28,19.00,paid
296,62,2023-08-14,2023-09-14,19.00,paid
297,62,2023-09-14,2023-10-14,19.00,paid
298,62,2023-10-14,2023-11-14,19.00,paid
299,62,2023-11-14,2023-12-14,19.00,paid
300,62,2023-12-14,2024-01-14,19.00,paid
301,62,2024-01-14,2024-02-14,19.00,paid
302,62,2024-02-14,2024-03-14,19.00,paid
303,62,2024-03-14,2024-04-14,19.00,paid
304,62,2024-04-14,2024-05-14,19.00,paid
305,62,2024-05-14,2024-06-14,19.00,paid
306,66,2023-07-19,2023-08-19,19.00,paid
307,66,2023-08-19,2023-09-19,19.00,paid
308,66,2023-09-19,2023-10-19,19.00,paid
309,66,2023-10-19,2023-11-19,19.00,paid
310,66,2023-11-19,2023-12-19,19.00,paid
311,66,2023-12-19,2024-01-19,19.00,paid
312,66,2024-01-19,2024-02-19,19.00,paid
313,66,2024-02-19,2024-03-19,19.00,paid
314,66,2024-03-19,2024-04-19,19.00,paid
315,66,2024-04-19,2024-05-19,19.00,paid
316,66,2024-05-19,2024-06-19,19.00,paid
317,66,2024-06-19,2024-07-19,19.00,paid
318,66,2024-07-19,2024-08-19,19.00,paid
319,66,2024-08-19,2024-09-19,19.00,paid
320,68,2023-06-20,2024-06-20,190.00,paid
321,68,2024-06-20,2025-06-20,190.00,paid
322,69,2023-04-23,2024-04-23,990.00,paid
323,69,2024-04-23,2025-04-23,990.00,paid
324,70,2023-04-02,2023-05-02,19.00,paid
325,70,2023-05-02,2023-06-02,19.00,paid
326,70,2023-06-02,2023-07-02,19.00,paid
327,70,2023-07-02,2023-08-02,19.00,paid
328,70,2023-08-02,2023-09-02,19.00,paid
329,70,2023-09-02,2023-10-02,19.00,paid
330,70,2023-10-02,2023-11-02,19.00,paid
331,70,2023-11-02,2023-12-02,19.00,paid
332,70,2023-12-02,2024-01-02,19.00,paid
333,70,2024-01-02,2024-02-02,19.00,paid
334,70,2024-02-02,2024-03-02,19.00,paid
335,70,2024-03-02,2024-04-02,19.00,paid
336,70,2024-04-02,2024-05-02,19.00,paid
337,70,2024-05-02,2024-06-02,19.00,paid
338,70,2024-06-02,2024-07-02,19.00,paid
339,70,2024-07-02,2024-08-02,19.00,paid
340,70,2024-08-02,2024-09-02,19.00,paid
341,70,2024-09-02,2024-10-02,19.00,paid
342,70,2024-10-02,2024-11-02,19.00,paid
343,70,2024-11-02,2024-12-02,19.00,paid
344,70,2024-12-02,2025-01-02,19.00,paid
345,70,2025-01-02,2025-02-02,19.00,paid
346,70,2025-02-02,2025-03-02,19.00,paid
347,70,2025-03-02,2025-04-02,19.00,paid
348,70,2025-04-02,2025-05-02,19.00,paid
349,70,2025-05-02,2025-06-02,19.00,paid
350,70,2025-06-02,2025-07-02,19.00,paid
351,70,2025-07-02,2025-08-02,19.00,paid
352,70,2025-08-02,2025-09-02,19.00,paid
353,70,2025-09-02,2025-10-02,19.00,paid
354,70,2025-10-02,2025-11-02,19.00,paid
355,70,2025-11-02,2025-12-02,19.00,paid
356,74,2023-01-25,2024-01-25,190.00,paid
357,74,2024-01-25,2025-01-25,190.00,paid
358,79,2023-12-28,2024-01-28,19.00,paid
359,79,2024-01-28,2024-02-28,19.00,paid
360,79,2024-02-28,2024-03-28,19.00,paid
361,79,2024-03-28,2024-04-28,19.00,paid
362,79,2024-04-28,2024-05-28,19.00,paid
363,79,2024-05-28,2024-06-28,19.00,paid
364,79,2024-06-28,2024-07-28,19.00,paid
365,79,2024-07-28,2024-08-28,19.00,paid
366,79,2024-08-28,2024-09-28,19.00,paid
367,79,2024-09-28,2024-10-28,19.00,paid
368,79,2024-10-28,2024-11-28,19.00,paid
369,79,2024-11-28,2024-12-28,19.00,paid
370,79,2024-12-28,2025-01-28,19.00,paid
371,79,2025-01-28,2025-02-28,19.00,paid
372,79,2025-02-28,2025-03-28,19.00,paid
373,79,2025-03-28,2025-04-28,19.00,paid
374,79,2025-04-28,2025-05-28,19.00,paid
375,79,2025-05-28,2025-06-28,19.00,paid
376,79,2025-06-28,2025-07-28,19.00,paid
377,79,2025-07-28,2025-08-28,19.00,paid
378,79,2025-08-28,2025-09-28,19.00,paid
379,79,2025-09-28,2025-10-28,19.00,paid
380,79,2025-10-28,2025-11-28,19.00,paid
381,79,2025-11-28,2025-12-28,19.00,paid
382,83,2023-03-10,2024-03-10,190.00,paid
383,83,2024-03-10,2025-03-10,190.00,paid
384,86,2023-05-12,2023-06-12,49.00,paid
385,86,2023-06-12,2023-07-12,49.00,paid
386,86,2023-07-12,2023-08-12,49.00,paid
387,86,2023-08-12,2023-09-12,49.00,paid
388,86,2023-09-12,2023-10-12,49.00,paid
389,86,2023-10-12,2023-11-12,49.00,paid
390,86,2023-11-12,2023-12-12,49.00,paid
391,86,2023-12-12,2024-01-12,49.00,paid
392,86,2024-01-12,2024-02-12,49.00,paid
393,86,2024-02-12,2024-03-12,49.00,paid
394,86,2024-03-12,2024-04-12,49.00,paid
395,86,2024-04-12,2024-05-12,49.00,paid
396,86,2024-05-12,2024-06-12,49.00,paid
397,86,2024-06-12,2024-07-12,49.00,paid
398,86,2024-07-12,2024-08-12,49.00,paid
399,86,2024-08-12,2024-09-12,49.00,paid
400,86,2024-09-12,2024-10-12,49.00,paid
401,86,2024-10-12,2024-11-12,49.00,paid
402,86,2024-11-12,2024-12-12,49.00,paid
403,86,2024-12-12,2025-01-12,49.00,paid
404,87,2023-08-19,2023-09-19,19.00,paid
405,87,2023-09-19,2023-10-19,19.00,paid
406,87,2023-10-19,2023-11-19,19.00,paid
407,87,2023-11-19,2023-12-19,19.00,paid
408,87,2023-12-19,2024-01-19,19.00,paid
409,87,2024-01-19,2024-02-19,19.00,paid
410,87,2024-02-19,2024-03-19,19.00,paid
411,87,2024-03-19,2024-04-19,19.00,paid
412,87,2024-04-19,2024-05-19,19.00,paid
413,87,2024-05-19,2024-06-19,19.00,paid
414,87,2024-06-19,2024-07-19,19.00,paid
415,87,2024-07-19,2024-08-19,19.00,paid
416,87,2024-08-19,2024-09-19,19.00,paid
417,87,2024-09-19,2024-10-19,19.00,paid
418,87,2024-10-19,2024-11-19,19.00,paid
419,87,2024-11-19,2024-12-19,19.00,paid
420,87,2024-12-19,2025-01-19,19.00,paid
421,87,2025-01-19,2025-02-19,19.00,paid
422,87,2025-02-19,2025-03-19,19.00,paid
423,88,2023-11-01,2024-11-01,190.00,paid
424,88,2024-11-01,2025-11-01,190.00,paid
425,91,2023-01-14,2024-01-14,490.00,paid
426,91,2024-01-14,2025-01-14,490.00,paid
427,93,2023-03-22,2023-04-22,49.00,paid
428,93,2023-04-22,2023-05-22,49.00,paid
429,93,2023-05-22,2023-06-22,49.00,paid
430,93,2023-06-22,2023-07-22,49.00,paid
431,93,2023-07-22,2023-08-22,49.00,paid
432,93,2023-08-22,2023-09-22,49.00,paid
433,93,2023-09-22,2023-10-22,49.00,paid
434,93,2023-10-22,2023-11-22,49.00,paid
435,93,2023-11-22,2023-12-22,49.00,paid
436,93,2023-12-22,2024-01-22,49.00,paid
437,93,2024-01-22,2024-02-22,49.00,paid
438,93,2024-02-22,2024-03-22,49.00,paid
439,93,2024-03-22,2024-04-22,49.00,paid
440,93,2024-04-22,2024-05-22,49.00,paid
441,93,2024-05-22,2024-06-22,49.00,paid
442,93,2024-06-22,2024-07-22,49.00,paid
443,93,2024-07-22,2024-08-22,49.00,paid
444,93,2024-08-22,2024-09-22,49.00,paid
445,93,2024-09-22,2024-10-22,49.00,paid
446,93,2024-10-22,2024-11-22,49.00,paid
447,93,2024-11-22,2024-12-22,49.00,paid
448,93,2024-12-22,2025-01-22,49.00,paid
449,93,2025-01-22,2025-02-22,49.00,paid
450,93,2025-02-22,2025-03-22,49.00,paid
451,93,2025-03-22,2025-04-22,49.00,paid
452,93,2025-04-22,2025-05-22,49.00,paid
453,93,2025-05-22,2025-06-22,49.00,paid
454,93,2025-06-22,2025-07-22,49.00,paid
455,93,2025-07-22,2025-08-22,49.00,paid
456,93,2025-08-22,2025-09-22,49.00,paid
457,93,2025-09-22,2025-10-22,49.00,paid
458,93,2025-10-22,2025-11-22,49.00,paid
459,93,2025-11-22,2025-12-22,49.00,paid
460,96,2023-05-29,2023-06-29,99.00,paid
461,96,2023-06-29,2023-07-29,99.00,paid
462,96,2023-07-29,2023-08-29,99.00,paid
463,96,2023-08-29,2023-09-29,99.00,paid
464,96,2023-09-29,2023-10-29,99.00,paid
465,96,2023-10-29,2023-11-29,99.00,paid
466,96,2023-11-29,2023-12-29,99.00,paid
467,96,2023-12-29,2024-01-29,99.00,paid
468,96,2024-01-29,2024-02-29,99.00,paid
469,96,2024-02-29,2024-03-29,99.00,paid
470,96,2024-03-29,2024-04-29,99.00,paid
471,96,2024-04-29,2024-05-29,99.00,paid
472,96,2024-05-29,2024-06-29,99.00,paid
473,96,2024-06-29,2024-07-29,99.00,paid
474,96,2024-07-29,2024-08-29,99.00,paid
475,96,2024-08-29,2024-09-29,99.00,paid
476,96,2024-09-29,2024-10-29,99.00,paid
477,96,2024-10-29,2024-11-29,99.00,paid
478,96,2024-11-29,2024-12-29,99.00,paid
479,96,2024-12-29,2025-01-29,99.00,paid
480,96,2025-01-29,2025-02-28,99.00,paid
481,96,2025-02-28,2025-03-28,99.00,paid
482,96,2025-03-28,2025-04-28,99.00,paid
483,96,2025-04-28,2025-05-28,99.00,paid
484,96,2025-05-28,2025-06-28,99.00,paid
485,96,2025-06-28,2025-07-28,99.00,paid
486,96,2025-07-28,2025-08-28,99.00,paid
487,96,2025-08-28,2025-09-28,99.00,paid
488,96,2025-09-28,2025-10-28,99.00,paid
489,96,2025-10-28,2025-11-28,99.00,paid
490,96,2025-11-28,2025-12-28,99.00,paid
491,98,2023-06-25,2024-06-25,190.00,paid
492,98,2024-06-25,2025-06-25,190.00,paid
493,99,2023-12-28,2024-12-28,190.00,paid
494,99,2024-12-28,2025-12-28,190.00,paid
495,100,2023-10-23,2024-10-23,190.00,paid
496,100,2024-10-23,2025-10-23,190.00,paid
497,101,2023-06-22,2023-07-22,19.00,paid
498,101,2023-07-22,2023-08-22,19.00,paid
499,101,2023-08-22,2023-09-22,19.00,paid
500,101,2023-09-22,2023-10-22,19.00,paid
501,101,2023-10-22,2023-11-22,19.00,paid
502,101,2023-11-22,2023-12-22,19.00,paid
503,101,2023-12-22,2024-01-22,19.00,paid
504,101,2024-01-22,2024-02-22,19.00,paid
505,101,2024-02-22,2024-03-22,19.00,paid
506,101,2024-03-22,2024-04-22,19.00,paid
507,101,2024-04-22,2024-05-22,19.00,paid
508,101,2024-05-22,2024-06-22,19.00,paid
509,101,2024-06-22,2024-07-22,19.00,paid
510,101,2024-07-22,2024-08-22,19.00,paid
511,102,2023-08-01,2023-09-01,19.00,paid
512,102,2023-09-01,2023-10-01,19.00,paid
513,102,2023-10-01,2023-11-01,19.00,paid
514,102,2023-11-01,2023-12-01,19.00,paid
515,102,2023-12-01,2024-01-01,19.00,paid
516,102,2024-01-01,2024-02-01,19.00,paid
517,102,2024-02-01,2024-03-01,19.00,paid
518,102,2024-03-01,2024-04-01,19.00,paid
519,102,2024-04-01,2024-05-01,19.00,paid
520,102,2024-05-01,2024-06-01,19.00,paid
521,102,2024-06-01,2024-07-01,19.00,paid
522,102,2024-07-01,2024-08-01,19.00,paid
523,102,2024-08-01,2024-09-01,19.00,paid
524,102,2024-09-01,2024-10-01,19.00,paid
525,102,2024-10-01,2024-11-01,19.00,paid
526,102,2024-11-01,2024-12-01,19.00,paid
527,102,2024-12-01,2025-01-01,19.00,paid
528,104,2023-08-29,2024-08-29,190.00,paid
529,104,2024-08-29,2025-08-29,190.00,paid
530,105,2023-03-19,2024-03-19,190.00,paid
531,105,2024-03-19,2025-03-19,190.00,paid
532,106,2023-09-29,2023-10-29,49.00,paid
533,106,2023-10-29,2023-11-29,49.00,paid
534,106,2023-11-29,2023-12-29,49.00,paid
535,106,2023-12-29,2024-01-29,49.00,paid
536,106,2024-01-29,2024-02-29,49.00,paid
537,106,2024-02-29,2024-03-29,49.00,paid
538,106,2024-03-29,2024-04-29,49.00,paid
539,106,2024-04-29,2024-05-29,49.00,paid
540,106,2024-05-29,2024-06-29,49.00,paid
541,106,2024-06-29,2024-07-29,49.00,paid
542,106,2024-07-29,2024-08-29,49.00,paid
543,106,2024-08-29,2024-09-29,49.00,paid
544,106,2024-09-29,2024-10-29,49.00,paid
545,106,2024-10-29,2024-11-29,49.00,paid
546,106,2024-11-29,2024-12-29,49.00,paid
547,106,2024-12-29,2025-01-29,49.00,paid
548,106,2025-01-29,2025-02-28,49.00,paid
549,106,2025-02-28,2025-03-28,49.00,paid
550,106,2025-03-28,2025-04-28,49.00,paid
551,106,2025-04-28,2025-05-28,49.00,paid
552,106,2025-05-28,2025-06-28,49.00,paid
553,106,2025-06-28,2025-07-28,49.00,paid
554,106,2025-07-28,2025-08-28,49.00,paid
555,106,2025-08-28,2025-09-28,49.00,paid
556,106,2025-09-28,2025-10-28,49.00,paid
557,106,2025-10-28,2025-11-28,49.00,paid
558,106,2025-11-28,2025-12-28,49.00,paid
559,109,2023-03-12,2023-04-12,49.00,paid
560,109,2023-04-12,2023-05-12,49.00,paid
