150,24,2024-09-12,19.00,successful,
151,24,2024-10-12,19.00,successful,
152,26,2023-10-14,19.00,successful,
153,26,2023-11-14,19.00,successful,
154,26,2023-12-14,19.00,failed,
155,26,2024-01-14,19.00,successful,
156,26,2024-02-14,19.00,successful,
157,26,2024-03-14,19.00,successful,
158,26,2024-04-14,19.00,successful,
159,26,2024-05-14,19.00,successful,
160,26,2024-06-14,19.00,successful,
161,26,2024-07-14,19.00,successful,
162,27,2023-11-16,49.00,successful,
163,27,2023-12-16,49.00,successful,
164,27,2024-01-16,49.00,failed,
165,27,2024-02-16,49.00,successful,
166,27,2024-03-16,49.00,successful,
167,27,2024-04-16,49.00,successful,
168,27,2024-05-16,49.00,successful,
169,27,2024-06-16,49.00,successful,
170,27,2024-07-16,49.00,successful,
171,27,2024-08-16,49.00,successful,
172,27,2024-09-16,49.00,failed,
173,27,2024-10-16,49.00,successful,
174,27,2024-11-16,49.00,failed,
175,27,2024-12-16,49.00,successful,
176,27,2025-01-16,49.00,successful,
177,27,2025-02-16,49.00,failed,
178,27,2025-03-16,49.00,successful,
179,27,2025-04-16,49.00,successful,
180,27,2025-05-16,49.00,successful,
181,27,2025-06-16,49.00,successful,
182,27,2025-07-16,49.00,successful,
183,27,2025-08-16,49.00,successful,
184,27,2025-09-16,49.00,successful,
185,27,2025-10-16,49.00,successful,
186,27,2025-11-16,49.00,successful,
187,28,2023-07-21,19.00,successful,
188,28,2023-08-21,19.00,successful,
189,28,2023-09-21,19.00,successful,
190,28,2023-10-21,19.00,successful,
191,28,2023-11-21,19.00,successful,
192,28,2023-12-21,19.00,successful,
193,28,2024-01-21,19.00,successful,
194,28,2024-02-21,19.00,failed,
195,28,2024-03-21,19.00,successful,
196,28,2024-04-21,19.00,successful,
197,41,2023-08-29,19.00,successful,
198,41,2023-09-29,19.00,successful,
199,41,2023-10-29,19.00,successful,
200,41,2023-11-29,19.00,successful,
201,41,2023-12-29,19.00,successful,
202,41,2024-01-29,19.00,successful,
203,41,2024-02-29,19.00,successful,
204,41,2024-03-29,19.00,successful,
205,41,2024-04-29,19.00,successful,
206,41,2024-05-29,19.00,successful,
207,41,2024-06-29,19.00,successful,
208,41,2024-07-29,19.00,successful,
209,41,2024-08-29,19.00,successful,
210,41,2024-09-29,19.00,successful,
211,41,2024-10-29,19.00,successful,
212,41,2024-11-29,19.00,successful,
213,41,2024-12-29,19.00,successful,
214,41,2025-01-29,19.00,successful,
215,41,2025-02-28,19.00,successful,
216,41,2025-03-28,19.00,successful,
217,41,2025-04-28,19.00,successful,
218,41,2025-05-28,19.00,successful,
219,41,2025-06-28,19.00,successful,
220,41,2025-07-28,19.00,successful,
221,41,2025-08-28,19.00,successful,
222,41,2025-09-28,19.00,successful,
223,41,2025-10-28,19.00,successful,
224,41,2025-11-28,19.00,successful,
225,44,2023-02-01,490.00,successful,
226,44,2024-02-01,490.00,successful,
227,45,2023-01-29,99.00,successful,
228,45,2023-02-28,99.00,successful,
229,45,2023-03-28,99.00,successful,
230,45,2023-04-28,99.00,successful,
231,45,2023-05-28,99.00,successful,
232,45,2023-06-28,99.00,successful,
233,45,2023-07-28,99.00,successful,
234,45,2023-08-28,99.00,successful,
235,45,2023-09-28,99.00,successful,
236,45,2023-10-28,99.00,successful,
237,45,2023-11-28,99.00,successful,
238,45,2023-12-28,99.00,successful,
239,45,2024-01-28,99.00,failed,
240,45,2024-02-28,99.00,successful,
241,45,2024-03-28,99.00,successful,
242,45,2024-04-28,99.00,successful,
243,45,2024-05-28,99.00,successful,
244,45,2024-06-28,99.00,successful,
245,45,2024-07-28,99.00,successful,
246,45,2024-08-28,99.00,successful,
247,45,2024-09-28,99.00,successful,
248,45,2024-10-28,99.00,successful,
249,45,2024-11-28,99.00,successful,
250,45,2024-12-28,99.00,successful,
251,45,2025-01-28,99.00,successful,
252,45,2025-02-28,99.00,successful,
253,45,2025-03-28,99.00,successful,
254,45,2025-04-28,99.00,successful,
255,45,2025-05-28,99.00,successful,
256,45,2025-06-28,99.00,successful,
257,45,2025-07-28,99.00,successful,
258,45,2025-08-28,99.00,failed,
259,45,2025-09-28,99.00,successful,
260,45,2025-10-28,99.00,successful,
261,45,2025-11-28,99.00,successful,
262,51,2023-06-09,490.00,successful,
263,51,2024-06-09,490.00,successful,
264,55,2023-10-17,490.00,successful,
265,55,2024-10-17,490.00,successful,
266,57,2023-08-22,19.00,successful,
267,57,2023-09-22,19.00,successful,
268,57,2023-10-22,19.00,successful,
269,57,2023-11-22,19.00,successful,
270,57,2023-12-22,19.00,failed,
271,57,2024-01-22,19.00,successful,
272,57,2024-02-22,19.00,successful,
273,57,2024-03-22,19.00,successful,
274,57,2024-04-22,19.00,successful,
275,57,2024-05-22,19.00,successful,
276,57,2024-06-22,19.00,successful,
277,57,2024-07-22,19.00,successful,
278,57,2024-08-22,19.00,successful,
279,57,2024-09-22,19.00,successful,
280,57,2024-10-22,19.00,failed,
281,57,2024-11-22,19.00,successful,
282,57,2024-12-22,19.00,successful,
283,57,2025-01-22,19.00,successful,
284,57,2025-02-22,19.00,successful,
285,57,2025-03-22,19.00,successful,
286,59,2023-09-28,19.00,successful,
287,59,2023-10-28,19.00,successful,
288,59,2023-11-28,19.00,successful,
289,59,2023-12-28,19.00,successful,
290,59,2024-01-28,19.00,successful,
291,59,2024-02-28,19.00,failed,
292,59,2024-03-28,19.00,successful,
293,59,2024-04-28,19.00,successful,
294,59,2024-05-28,19.00,failed,
295,59,2024-06-28,19.00,successful,
296,62,2023-08-14,19.00,successful,
297,62,2023-09-14,19.00,successful,
298,62,2023-10-14,19.00,successful,
299,62,2023-11-14,19.00,failed,
300,62,2023-12-14,19.00,successful,
301,62,2024-01-14,19.00,failed,
302,62,2024-02-14,19.00,successful,
303,62,2024-03-14,19.00,successful,
304,62,2024-04-14,19.00,successful,
305,62,2024-05-14,19.00,successful,
306,66,2023-07-19,19.00,successful,
307,66,2023-08-19,19.00,successful,
308,66,2023-09-19,19.00,successful,
309,66,2023-10-19,19.00,successful,
310,66,2023-11-19,19.00,failed,
311,66,2023-12-19,19.00,successful,
312,66,2024-01-19,19.00,successful,
313,66,2024-02-19,19.00,successful,
314,66,2024-03-19,19.00,successful,
315,66,2024-04-19,19.00,failed,
316,66,2024-05-19,19.00,successful,
317,66,2024-06-19,19.00,successful,
318,66,2024-07-19,19.00,successful,
319,66,2024-08-19,19.00,successful,
320,68,2023-06-20,190.00,successful,
321,68,2024-06-20,190.00,successful,
322,69,2023-04-23,990.00,successful,
323,69,2024-04-23,990.00,successful,
324,70,2023-04-02,19.00,successful,
325,70,2023-05-02,19.00,successful,
326,70,2023-06-02,19.00,failed,
327,70,2023-07-02,19.00,successful,
328,70,2023-08-02,19.00,successful,
329,70,2023-09-02,19.00,successful,
330,70,2023-10-02,19.00,successful,
331,70,2023-11-02,19.00,successful,
332,70,2023-12-02,19.00,successful,
333,70,2024-01-02,19.00,successful,
334,70,2024-02-02,19.00,successful,
335,70,2024-03-02,19.00,successful,
336,70,2024-04-02,19.00,successful,
337,70,2024-05-02,19.00,successful,
338,70,2024-06-02,19.00,successful,
339,70,2024-07-02,19.00,successful,
340,70,2024-08-02,19.00,successful,
341,70,2024-09-02,19.00,successful,
342,70,2024-10-02,19.00,successful,
343,70,2024-11-02,19.00,successful,
344,70,2024-12-02,19.00,successful,
345,70,2025-01-02,19.00,successful,
346,70,2025-02-02,19.00,successful,
347,70,2025-03-02,19.00,successful,
348,70,2025-04-02,19.00,successful,
349,70,2025-05-02,19.00,successful,
350,70,2025-06-02,19.00,successful,
351,70,2025-07-02,19.00,failed,
352,70,2025-08-02,19.00,successful,
353,70,2025-09-02,19.00,successful,
354,70,2025-10-02,19.00,successful,
355,70,2025-11-02,19.00,successful,
356,74,2023-01-25,190.00,failed,
357,74,2024-01-25,190.00,successful,
358,79,2023-12-28,19.00,successful,
359,79,2024-01-28,19.00,successful,
360,79,2024-02-28,19.00,failed,
361,79,2024-03-28,19.00,successful,
362,79,2024-04-28,19.00,successful,
363,79,2024-05-28,19.00,successful,
364,79,2024-06-28,19.00,successful,
365,79,2024-07-28,19.00,successful,
366,79,2024-08-28,19.00,successful,
367,79,2024-09-28,19.00,successful,
368,79,2024-10-28,19.00,successful,
369,79,2024-11-28,19.00,successful,
370,79,2024-12-28,19.00,successful,
371,79,2025-01-28,19.00,successful,
372,79,2025-02-28,19.00,successful,
373,79,2025-03-28,19.00,successful,
374,79,2025-04-28,19.00,successful,
375,79,2025-05-28,19.00,successful,
376,79,2025-06-28,19.00,successful,
377,79,2025-07-28,19.00,successful,
378,79,2025-08-28,19.00,failed,
379,79,2025-09-28,19.00,successful,
380,79,2025-10-28,19.00,successful,
381,79,2025-11-28,19.00,successful,
382,83,2023-03-10,190.00,successful,
383,83,2024-03-10,190.00,successful,
384,86,2023-05-12,49.00,successful,
385,86,2023-06-12,49.00,successful,
386,86,2023-07-12,49.00,successful,
387,86,2023-08-12,49.00,successful,
388,86,2023-09-12,49.00,successful,
389,86,2023-10-12,49.00,successful,
390,86,2023-11-12,49.00,successful,
391,86,2023-12-12,49.00,successful,
392,86,2024-01-12,49.00,successful,
393,86,2024-02-12,49.00,successful,
394,86,2024-03-12,49.00,successful,
395,86,2024-04-12,49.00,successful,
396,86,2024-05-12,49.00,successful,
397,86,2024-06-12,49.00,successful,
398,86,2024-07-12,49.00,successful,
399,86,2024-08-12,49.00,successful,
400,86,2024-09-12,49.00,successful,
401,86,2024-10-12,49.00,successful,
402,86,2024-11-12,49.00,successful,
403,86,2024-12-12,49.00,successful,
404,87,2023-08-19,19.00,successful,
405,87,2023-09-19,19.00,successful,
406,87,2023-10-19,19.00,failed,
407,87,2023-11-19,19.00,successful,
408,87,2023-12-19,19.00,successful,
409,87,2024-01-19,19.00,successful,
410,87,2024-02-19,19.00,successful,
411,87,2024-03-19,19.00,failed,
412,87,2024-04-19,19.00,successful,
413,87,2024-05-19,19.00,successful,
414,87,2024-06-19,19.00,successful,
415,87,2024-07-19,19.00,successful,
416,87,2024-08-19,19.00,successful,
417,87,2024-09-19,19.00,successful,
418,87,2024-10-19,19.00,successful,
419,87,2024-11-19,19.00,successful,
420,87,2024-12-19,19.00,successful,
421,87,2025-01-19,19.00,successful,
422,87,2025-02-19,19.00,successful,
423,88,2023-11-01,190.00,successful,
424,88,2024-11-01,190.00,successful,
425,91,2023-01-14,490.00,successful,
426,91,2024-01-14,490.00,successful,
427,93,2023-03-22,49.00,successful,
428,93,2023-04-22,49.00,successful,
429,93,2023-05-22,49.00,successful,
430,93,2023-06-22,49.00,successful,
431,93,2023-07-22,49.00,successful,
432,93,2023-08-22,49.00,successful,
433,93,2023-09-22,49.00,successful,
434,93,2023-10-22,49.00,successful,
435,93,2023-11-22,49.00,successful,
436,93,2023-12-22,49.00,successful,
437,93,2024-01-22,49.00,successful,
438,93,2024-02-22,49.00,successful,
439,93,2024-03-22,49.00,successful,
440,93,2024-04-22,49.00,successful,
441,93,2024-05-22,49.00,successful,
442,93,2024-06-22,49.00,successful,
443,93,2024-07-22,49.00,successful,
444,93,2024-08-22,49.00,successful,
445,93,2024-09-22,49.00,failed,
446,93,2024-10-22,49.00,successful,
447,93,2024-11-22,49.00,successful,
448,93,2024-12-22,49.00,successful,
449,93,2025-01-22,49.00,failed,
450,93,2025-02-22,49.00,successful,
451,93,2025-03-22,49.00,successful,
452,93,2025-04-22,49.00,successful,
453,93,2025-05-22,49.00,successful,
454,93,2025-06-22,49.00,successful,
455,93,2025-07-22,49.00,successful,
456,93,2025-08-22,49.00,successful,
457,93,2025-09-22,49.00,successful,
458,93,2025-10-22,49.00,successful,
459,93,2025-11-22,49.00,successful,
460,96,2023-05-29,99.00,successful,
461,96,2023-06-29,99.00,successful,
462,96,2023-07-29,99.00,successful,
463,96,2023-08-29,99.00,successful,
464,96,2023-09-29,99.00,successful,
465,96,2023-10-29,99.00,failed,
466,96,2023-11-29,99.00,successful,
467,96,2023-12-29,99.00,successful,
468,96,2024-01-29,99.00,successful,
469,96,2024-02-29,99.00,successful,
470,96,2024-03-29,99.00,successful,
471,96,2024-04-29,99.00,successful,
472,96,2024-05-29,99.00,successful,
473,96,2024-06-29,99.00,successful,
474,96,2024-07-29,99.00,successful,
475,96,2024-08-29,99.00,successful,
476,96,2024-09-29,99.00,successful,
477,96,2024-10-29,99.00,successful,
478,96,2024-11-29,99.00,successful,
479,96,2024-12-29,99.00,successful,
480,96,2025-01-29,99.00,successful,
481,96,2025-02-28,99.00,successful,
482,96,2025-03-28,99.00,successful,
483,96,2025-04-28,99.00,successful,
484,96,2025-05-28,99.00,successful,
485,96,2025-06-28,99.00,successful,
486,96,2025-07-28,99.00,successful,
487,96,2025-08-28,99.00,successful,
488,96,2025-09-28,99.00,successful,
489,96,2025-10-28,99.00,successful,
490,96,2025-11-28,99.00,successful,
491,98,2023-06-25,190.00,successful,
492,98,2024-06-25,190.00,successful,
493,99,2023-12-28,190.00,successful,
494,99,2024-12-28,190.00,failed,
495,100,2023-10-23,190.00,failed,
496,100,2024-10-23,190.00,successful,
497,101,2023-06-22,19.00,successful,
498,101,2023-07-22,19.00,successful,
499,101,2023-08-22,19.00,successful,
500,101,2023-09-22,19.00,successful,
501,101,2023-10-22,19.00,successful,
502,101,2023-11-22,19.00,successful,
503,101,2023-12-22,19.00,failed,
504,101,2024-01-22,19.00,successful,
505,101,2024-02-22,19.00,successful,
506,101,2024-03-22,19.00,successful,
507,101,2024-04-22,19.00,successful,
508,101,2024-05-22,19.00,successful,
509,101,2024-06-22,19.00,successful,
510,101,2024-07-22,19.00,successful,
511,102,2023-08-01,19.00,successful,
512,102,2023-09-01,19.00,successful,
513,102,2023-10-01,19.00,successful,
514,102,2023-11-01,19.00,failed,
515,102,2023-12-01,19.00,successful,
516,102,2024-01-01,19.00,successful,
517,102,2024-02-01,19.00,successful,
518,102,2024-03-01,19.00,successful,
519,102,2024-04-01,19.00,successful,
520,102,2024-05-01,19.00,successful,
521,102,2024-06-01,19.00,successful,
522,102,2024-07-01,19.00,successful,
523,102,2024-08-01,19.00,successful,
524,102,2024-09-01,19.00,successful,
525,102,2024-10-01,19.00,failed,
526,102,2024-11-01,19.00,successful,
527,102,2024-12-01,19.00,successful,
528,104,2023-08-29,190.00,successful,
529,104,2024-08-29,190.00,successful,
530,105,2023-03-19,190.00,successful,
531,105,2024-03-19,190.00,successful,
532,106,2023-09-29,49.00,successful,
533,106,2023-10-29,49.00,successful,
534,106,2023-11-29,49.00,successful,
535,106,2023-12-29,49.00,successful,
536,106,2024-01-29,49.00,successful,
537,106,2024-02-29,49.00,successful,
538,106,2024-03-29,49.00,successful,
539,106,2024-04-29,49.00,successful,
540,106,2024-05-29,49.00,successful,
541,106,2024-06-29,49.00,successful,
542,106,2024-07-29,49.00,successful,
543,106,2024-08-29,49.00,successful,
544,106,2024-09-29,49.00,successful,
545,106,2024-10-29,49.00,successful,
546,106,2024-11-29,49.00,successful,
547,106,2024-12-29,49.00,successful,
548,106,2025-01-29,49.00,successful,
549,106,2025-02-28,49.00,successful,
550,106,2025-03-28,49.00,successful,
551,106,2025-04-28,49.00,successful,
552,106,2025-05-28,49.00,failed,
553,106,2025-06-28,49.00,successful,
554,106,2025-07-28,49.00,successful,
555,106,2025-08-28,49.00,successful,
556,106,2025-09-28,49.00,successful,
557,106,2025-10-28,49.00,successful,
558,106,2025-11-28,49.00,successful,
559,109,2023-03-12,49.00,successful,
560,109,2023-04-12,49.00,successful,
561,109,2023-05-12,49.00,failed,
562,109,2023-06-12,49.00,successful,
563,109,2023-07-12,49.00,successful,
564,109,2023-08-12,49.00,failed,
565,109,2023-09-12,49.00,successful,
566,109,2023-10-12,49.00,successful,
567,109,2023-11-12,49.00,successful,
568,109,2023-12-12,49.00,successful,
569,109,2024-01-12,49.00,successful,
570,109,2024-02-12,49.00,successful,
571,109,2024-03-12,49.00,successful,
572,109,2024-04-12,49.00,successful,
573,109,2024-05-12,49.00,successful,
574,109,2024-06-12,49.00,successful,
575,109,2024-07-12,49.00,successful,
576,109,2024-08-12,49.00,successful,
577,109,2024-09-12,49.00,successful,
578,109,2024-10-12,49.00,successful,
579,109,2024-11-12,49.00,successful,
580,109,2024-12-12,49.00,successful,
581,109,2025-01-12,49.00,successful,
582,109,2025-02-12,49.00,successful,
583,109,2025-03-12,49.00,successful,
584,109,2025-04-12,49.00,successful,
585,109,2025-05-12,49.00,successful,
586,109,2025-06-12,49.00,successful,
587,109,2025-07-12,49.00,successful,
588,109,2025-08-12,49.00,successful,
589,109,2025-09-12,49.00,successful,
590,109,2025-10-12,49.00,successful,
591,109,2025-11-12,49.00,successful,
592,111,2023-04-25,19.00,successful,
593,111,2023-05-25,19.00,successful,
594,111,2023-06-25,19.00,successful,
595,111,2023-07-25,19.00,successful,
596,111,2023-08-25,19.00,successful,
597,122,2023-07-03,19.00,successful,
598,122,2023-08-03,19.00,successful,
599,122,2023-09-03,19.00,successful,
600,122,2023-10-03,19.00,successful,
601,122,2023-11-03,19.00,failed,
602,122,2023-12-03,19.00,successful,
603,122,2024-01-03,19.00,successful,
604,122,2024-02-03,19.00,successful,
605,122,2024-03-03,19.00,successful,
606,122,2024-04-03,19.00,successful,
607,122,2024-05-03,19.00,successful,
608,122,2024-06-03,19.00,successful,
609,122,2024-07-03,19.00,successful,
610,122,2024-08-03,19.00,successful,
611,125,2023-10-27,19.00,failed,
612,125,2023-11-27,19.00,successful,
613,125,2023-12-27,19.00,successful,
614,125,2024-01-27,19.00,successful,
615,125,2024-02-27,19.00,successful,
616,125,2024-03-27,19.00,successful,
617,125,2024-04-27,19.00,successful,
618,125,2024-05-27,19.00,successful,
619,125,2024-06-27,19.00,successful,
620,125,2024-07-27,19.00,successful,
621,125,2024-08-27,19.00,successful,
622,125,2024-09-27,19.00,successful,
623,125,2024-10-27,19.00,successful,
624,125,2024-11-27,19.00,successful,
625,125,2024-12-27,19.00,successful,
626,125,2025-01-27,19.00,successful,
627,125,2025-02-27,19.00,successful,
628,125,2025-03-27,19.00,successful,
629,125,2025-04-27,19.00,successful,
630,125,2025-05-27,19.00,successful,
631,127,2023-03-13,490.00,successful,
632,127,2024-03-13,490.00,successful,
633,130,2023-10-20,99.00,successful,
634,130,2023-11-20,99.00,successful,
635,130,2023-12-20,99.00,successful,
636,130,2024-01-20,99.00,successful,
637,130,2024-02-20,99.00,successful,
638,130,2024-03-20,99.00,successful,
639,130,2024-04-20,99.00,successful,
640,130,2024-05-20,99.00,successful,
641,130,2024-06-20,99.00,successful,
642,130,2024-07-20,99.00,successful,
643,130,2024-08-20,99.00,failed,
644,130,2024-09-20,99.00,failed,
645,130,2024-10-20,99.00,successful,
646,130,2024-11-20,99.00,successful,
647,130,2024-12-20,99.00,successful,
648,130,2025-01-20,99.00,successful,
649,130,2025-02-20,99.00,successful,
650,130,2025-03-20,99.00,successful,
651,130,2025-04-20,99.00,successful,
652,130,2025-05-20,99.00,successful,
653,130,2025-06-20,99.00,successful,
654,130,2025-07-20,99.00,successful,
655,130,2025-08-20,99.00,successful,
656,130,2025-09-20,99.00,successful,
657,130,2025-10-20,99.00,successful,
658,130,2025-11-20,99.00,failed,
659,138,2023-09-17,99.00,successful,
660,138,2023-10-17,99.00,successful,
661,138,2023-11-17,99.00,successful,
662,138,2023-12-17,99.00,successful,
663,138,2024-01-17,99.00,successful,
664,138,2024-02-17,99.00,successful,
665,138,2024-03-17,99.00,successful,
666,138,2024-04-17,99.00,successful,
667,138,2024-05-17,99.00,successful,
668,138,2024-06-17,99.00,successful,
669,138,2024-07-17,99.00,successful,
670,138,2024-08-17,99.00,successful,
671,138,2024-09-17,99.00,successful,
672,138,2024-10-17,99.00,successful,
673,138,2024-11-17,99.00,failed,
674,138,2024-12-17,99.00,successful,
675,138,2025-01-17,99.00,successful,
676,138,2025-02-17,99.00,successful,
677,138,2025-03-17,99.00,failed,
678,138,2025-04-17,99.00,successful,
679,138,2025-05-17,99.00,successful,
680,138,2025-06-17,99.00,successful,
681,138,2025-07-17,99.00,successful,
682,138,2025-08-17,99.00,successful,
683,138,2025-09-17,99.00,failed,
684,138,2025-10-17,99.00,successful,
685,138,2025-11-17,99.00,successful,
686,140,2023-06-04,190.00,successful,
687,140,2024-06-04,190.00,successful,
688,143,2023-07-18,19.00,successful,
689,143,2023-08-18,19.00,successful,
690,143,2023-09-18,19.00,failed,
691,143,2023-10-18,19.00,failed,
692,143,2023-11-18,19.00,successful,
693,143,2023-12-18,19.00,successful,
694,144,2023-09-09,190.00,successful,
695,144,2024-09-09,190.00,successful,
696,148,2023-06-17,490.00,successful,
697,148,2024-06-17,490.00,successful,
698,152,2023-10-14,190.00,successful,
699,152,2024-10-14,190.00,successful,
700,156,2023-03-18,49.00,successful,
701,156,2023-04-18,49.00,successful,
702,156,2023-05-18,49.00,successful,
703,156,2023-06-18,49.00,failed,
704,156,2023-07-18,49.00,successful,
705,156,2023-08-18,49.00,successful,
706,156,2023-09-18,49.00,successful,
707,156,2023-10-18,49.00,successful,
708,156,2023-11-18,49.00,successful,
709,156,2023-12-18,49.00,successful,
710,156,2024-01-18,49.00,successful,
711,156,2024-02-18,49.00,successful,
712,159,2023-06-27,190.00,successful,
713,159,2024-06-27,190.00,successful,
714,162,2023-09-23,19.00,successful,
715,162,2023-10-23,19.00,successful,
716,162,2023-11-23,19.00,successful,
717,162,2023-12-23,19.00,successful,
718,165,2023-05-22,99.00,successful,
719,165,2023-06-22,99.00,successful,
720,165,2023-07-22,99.00,successful,
721,165,2023-08-22,99.00,successful,
722,165,2023-09-22,99.00,successful,
723,165,2023-10-22,99.00,successful,
724,165,2023-11-22,99.00,successful,
725,165,2023-12-22,99.00,successful,
726,165,2024-01-22,99.00,successful,
727,165,2024-02-22,99.00,successful,
728,165,2024-03-22,99.00,successful,
729,165,2024-04-22,99.00,successful,
730,165,2024-05-22,99.00,failed,
731,165,2024-06-22,99.00,successful,
732,165,2024-07-22,99.00,successful,
733,165,2024-08-22,99.00,successful,
734,165,2024-09-22,99.00,failed,
735,165,2024-10-22,99.00,successful,
736,165,2024-11-22,99.00,successful,
